,month,account_id,region,category,spend_level,revenue,live_ad,new_AA,paid_ad,listing_fee,bump_feature,multi_bump_feature,sa_feature,other_feature,shop_feature,adview_received,adview_per_live_ad_per_day,lead_received,lead_per_live_ad_per_day,spending_per_paid_ads,spending_per_live_ad,month_ex
11659,2022-01-01,424456,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,60.0,8.571428571428571,6.0,0.8571428571428571,18182.0,18182.0,1
11660,2022-01-01,424456,HCM,Car,light,27273,,,1,1,0,0,0,0,0,,,,,27273.0,,1
11661,2022-02-01,424456,HCM,MC,light,27273,1.0,0.0,1,0,2,0,0,0,0,281.0,12.772727272727272,42.0,1.9090909090909087,27273.0,27273.0,2
11702,2021-10-01,428078,HCM,Car,light,214876,3.0,3.0,3,2,10,0,0,0,0,4005.0,80.1,82.0,1.64,71625.33333333333,71625.33333333333,10
11703,2021-11-01,428078,HCM,Car,light,25868,3.0,1.0,1,1,0,0,0,0,0,614.0,51.16666666666666,43.0,3.583333333333333,25868.0,8622.666666666666,11
11704,2021-12-01,428078,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,99.0,3.6666666666666665,3.0,0.1111111111111111,27273.0,27273.0,12
11719,2021-12-01,428897,HCM,MC,light,18182,1.0,1.0,1,0,3,0,0,0,0,613.0,87.57142857142857,12.0,1.7142857142857142,18182.0,18182.0,12
11740,2021-10-01,430227,HN,Car,light,36364,1.0,0.0,1,0,2,0,0,0,0,1002.0,32.32258064516129,19.0,0.6129032258064516,36364.0,36364.0,10
11741,2021-12-01,430849,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,270.0,5.294117647058824,6.0,0.1176470588235294,18182.0,9091.0,12
11751,2021-12-01,432753,HCM,MC,light,28926,1.0,1.0,1,1,1,0,0,0,0,211.0,30.142857142857142,6.0,0.8571428571428571,28926.0,28926.0,12
11766,2021-12-01,433410,HN,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,70.0,2.2580645161290325,13.0,0.4193548387096774,18182.0,18182.0,12
11786,2021-10-01,435408,HN,Car,light,41818,,,1,1,2,0,0,0,0,,,,,41818.0,,10
11787,2021-12-01,435408,HN,Car,light,109091,2.0,2.0,2,2,3,0,0,0,0,375.0,20.83333333333333,32.0,1.7777777777777777,54545.5,54545.5,12
11788,2022-01-01,435408,HN,Car,light,72727,2.0,2.0,2,2,1,0,0,0,0,139.0,5.56,21.0,0.84,36363.5,36363.5,1
11789,2022-02-01,435408,HN,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,82.0,3.727272727272727,2.0,0.0909090909090909,18182.0,18182.0,2
11827,2021-10-01,436537,HCM,MC,light,0,1.0,1.0,1,1,0,0,0,0,0,138.0,138.0,15.0,15.0,0.0,0.0,10
11828,2021-12-01,436537,HCM,MC,light,0,1.0,1.0,1,1,0,0,0,0,0,146.0,73.0,,,0.0,0.0,12
11843,2021-10-01,440264,HCM,MC,light,31730,1.0,1.0,1,1,1,0,0,0,0,220.0,73.33333333333333,8.0,2.6666666666666665,31730.0,31730.0,10
11844,2021-12-01,440511,HCM,MC,light,13636,1.0,1.0,1,0,1,0,0,0,0,346.0,31.454545454545453,29.0,2.636363636363636,13636.0,13636.0,12
11845,2022-01-01,440511,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,403.0,6.830508474576272,16.0,0.2711864406779661,18182.0,9091.0,1
11846,2022-02-01,440511,HCM,MC,light,115152,6.0,4.0,4,4,3,0,0,0,0,1343.0,17.441558441558442,55.0,0.7142857142857143,28788.0,19192.0,2
11851,2021-10-01,441567,HCM,MC,light,0,1.0,1.0,1,0,3,0,0,0,0,881.0,88.1,33.0,3.3,0.0,0.0,10
11852,2021-11-01,441567,HCM,MC,light,0,1.0,1.0,1,1,0,0,0,0,0,302.0,30.2,17.0,1.7,0.0,0.0,11
11866,2021-12-01,443606,HN,MC,light,36364,2.0,2.0,2,2,0,0,0,0,0,156.0,17.333333333333332,11.0,1.2222222222222223,18182.0,18182.0,12
11932,2021-10-01,447194,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,123.0,4.555555555555555,10.0,0.3703703703703703,27273.0,27273.0,10
11976,2021-10-01,449135,HCM,MC,light,146364,6.0,3.0,4,3,7,0,0,0,0,1899.0,16.955357142857142,51.0,0.4553571428571428,36591.0,24394.0,10
11977,2021-11-01,449135,HCM,MC,light,354545,11.0,8.0,11,8,16,0,0,0,0,2883.0,18.6,84.0,0.5419354838709677,32231.36363636364,32231.36363636364,11
11978,2021-12-01,449135,HCM,MC,light,136364,9.0,3.0,4,3,6,0,0,0,0,1316.0,9.676470588235293,36.0,0.2647058823529411,34091.0,15151.555555555557,12
11979,2022-01-01,449135,HCM,MC,light,68182,6.0,2.0,4,2,3,0,0,0,0,853.0,6.76984126984127,27.0,0.2142857142857142,17045.5,11363.666666666666,1
12002,2021-10-01,451363,HCM,MC,light,8947,,,1,0,1,0,0,0,0,,,,,8947.0,,10
12003,2022-02-01,452124,HCM,MC,light,18519,1.0,1.0,1,1,0,0,0,0,0,164.0,27.33333333333333,5.0,0.8333333333333333,18519.0,18519.0,2
12062,2022-01-01,455168,HN,Car,light,24793,1.0,1.0,1,1,0,0,0,0,0,77.0,7.7,2.0,0.2,24793.0,24793.0,1
12065,2021-12-01,455827,HCM,MC,light,36364,2.0,2.0,2,2,0,0,0,0,0,183.0,26.142857142857142,3.0,0.4285714285714285,18182.0,18182.0,12
12080,2021-12-01,456057,HN,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,124.0,4.428571428571429,9.0,0.3214285714285714,18182.0,18182.0,12
12088,2021-10-01,457810,HCM,MC,light,81818,1.0,1.0,1,1,2,0,1,0,0,1445.0,180.625,64.0,8.0,81818.0,81818.0,10
12090,2021-12-01,459178,HCM,Car,light,79091,1.0,1.0,1,1,0,1,0,0,0,514.0,34.266666666666666,10.0,0.6666666666666666,79091.0,79091.0,12
12091,2021-12-01,459180,HN,MC,light,538462,10.0,10.0,10,10,30,1,0,0,0,1548.0,11.552238805970148,23.0,0.1716417910447761,53846.2,53846.2,12
12103,2021-10-01,459970,HCM,MC,light,28182,2.0,1.0,2,1,1,0,0,0,0,553.0,29.105263157894736,8.0,0.4210526315789473,14091.0,14091.0,10
12104,2021-11-01,459970,HCM,MC,light,45455,2.0,1.0,1,1,2,0,0,0,0,187.0,20.777777777777775,7.0,0.7777777777777777,45455.0,22727.5,11
12105,2021-11-01,459970,HCM,Car,light,72727,1.0,1.0,1,0,4,0,0,0,0,741.0,37.05,34.0,1.7,72727.0,72727.0,11
12106,2021-12-01,459970,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,243.0,30.375,25.0,3.125,18182.0,18182.0,12
12130,2021-12-01,461621,HN,Car,light,27273,,,1,1,0,0,0,0,0,,,,,27273.0,,12
12133,2021-10-01,461659,HCM,MC,light,27273,,,1,0,3,0,0,0,0,,,,,27273.0,,10
12195,2021-11-01,465299,HCM,MC,light,54395,1.0,1.0,1,1,0,0,1,0,0,285.0,19.0,7.0,0.4666666666666666,54395.0,54395.0,11
12197,2022-01-01,465529,HN,Car,light,54545,3.0,2.0,2,2,0,0,0,0,0,2031.0,28.6056338028169,28.0,0.3943661971830985,27272.5,18181.666666666668,1
12198,2022-02-01,465529,HN,Car,light,27273,4.0,1.0,1,1,0,0,0,0,0,1311.0,14.096774193548388,32.0,0.3440860215053763,27273.0,6818.25,2
12216,2021-10-01,467287,HN,Car,light-medium,848485,18.0,4.0,15,0,25,0,1,0,1,4105.0,9.48036951501155,73.0,0.1685912240184757,56565.66666666666,47138.05555555556,10
12217,2021-11-01,467287,HN,Car,light-medium,696970,17.0,3.0,13,0,41,0,1,1,0,4669.0,13.854599406528187,61.0,0.1810089020771513,53613.07692307692,40998.23529411765,11
12218,2021-12-01,467287,HN,Car,light-medium,943182,18.0,7.0,16,0,55,0,1,1,0,5959.0,15.240409207161123,69.0,0.1764705882352941,58948.875,52399.0,12
12219,2022-01-01,467287,HN,Car,light-medium,742424,19.0,9.0,17,9,38,0,1,0,0,4575.0,12.298387096774194,61.0,0.1639784946236559,43672.0,39074.947368421046,1
12220,2022-02-01,467287,HN,Car,light,68182,12.0,0.0,3,0,2,0,1,0,0,1669.0,4.967261904761905,25.0,0.0744047619047619,22727.33333333333,5681.833333333333,2
12274,2021-11-01,470691,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,276.0,9.517241379310343,25.0,0.8620689655172413,27273.0,27273.0,11
12290,2021-10-01,471712,HCM,Car,light,9091,,,1,0,1,0,0,0,0,,,,,9091.0,,10
12291,2021-10-01,471786,HN,MC,light,86364,1.0,0.0,1,0,0,1,0,0,0,167.0,5.387096774193548,6.0,0.1935483870967741,86364.0,86364.0,10
12341,2021-11-01,473611,HN,Car,light,90909,2.0,2.0,2,2,2,0,0,0,0,412.0,24.235294117647054,9.0,0.5294117647058822,45454.5,45454.5,11
12342,2021-12-01,473611,HN,Car,light,27273,2.0,1.0,1,1,0,0,0,0,0,338.0,12.071428571428571,45.0,1.6071428571428572,27273.0,13636.5,12
12343,2022-01-01,473611,HN,Car,light,27273,2.0,1.0,1,1,0,0,0,0,0,308.0,11.0,19.0,0.6785714285714286,27273.0,13636.5,1
12344,2022-02-01,473611,HN,Car,light,74074,2.0,1.0,1,1,0,0,1,0,0,436.0,27.25,20.0,1.25,74074.0,37037.0,2
12386,2022-02-01,474021,HCM,MC,light,54545,3.0,3.0,3,3,0,0,0,0,0,308.0,77.0,8.0,2.0,18181.666666666668,18181.666666666668,2
12414,2021-11-01,478137,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,329.0,13.16,10.0,0.4,16529.0,16529.0,11
12442,2022-01-01,480044,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,33.0,33.0,3.0,3.0,18182.0,18182.0,1
12484,2021-10-01,486890,HCM,Car,light,92562,3.0,3.0,3,3,2,0,0,0,0,1868.0,88.95238095238096,50.0,2.380952380952381,30854.0,30854.0,10
12485,2021-11-01,486890,HCM,Car,light,107438,3.0,1.0,3,1,5,0,0,0,0,3428.0,60.14035087719298,113.0,1.9824561403508767,35812.666666666664,35812.666666666664,11
12486,2021-12-01,486890,HCM,Car,light,16529,1.0,0.0,1,0,1,0,0,0,0,282.0,9.724137931034482,15.0,0.5172413793103448,16529.0,16529.0,12
12487,2022-01-01,486890,HCM,Car,light,27107,1.0,1.0,1,1,0,0,0,0,0,242.0,10.521739130434783,,,27107.0,27107.0,1
12488,2022-02-01,486890,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,767.0,27.392857142857142,2.0,0.0714285714285714,18182.0,18182.0,2
12499,2021-11-01,488380,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,161.0,9.470588235294116,5.0,0.2941176470588235,16529.0,16529.0,11
12500,2022-01-01,488380,HCM,MC,light,29669,2.0,1.0,1,1,1,0,0,0,0,1249.0,59.47619047619048,73.0,3.4761904761904763,29669.0,14834.5,1
12501,2022-02-01,488380,HCM,MC,light,9091,,,1,0,1,0,0,0,0,,,,,9091.0,,2
12504,2021-11-01,489027,HCM,MC,light,72727,4.0,4.0,4,4,0,0,0,0,0,1023.0,44.47826086956522,47.0,2.0434782608695654,18181.75,18181.75,11
12505,2021-12-01,489392,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,76.0,76.0,,,18182.0,18182.0,12
12512,2021-11-01,489728,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,541.0,36.06666666666667,13.0,0.8666666666666667,27273.0,27273.0,11
12520,2021-10-01,489867,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,53.0,1.8928571428571428,3.0,0.1071428571428571,18182.0,18182.0,10
12521,2021-11-01,489867,HCM,MC,light,108182,1.0,0.0,1,0,5,0,0,1,0,227.0,7.5666666666666655,1.0,0.0333333333333333,108182.0,108182.0,11
12522,2021-12-01,489867,HCM,MC,light,27273,1.0,0.0,1,0,2,0,0,0,0,104.0,4.727272727272728,,,27273.0,27273.0,12
12525,2022-02-01,490206,HN,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,587.0,27.952380952380956,19.0,0.9047619047619048,27273.0,27273.0,2
12538,2021-11-01,493654,HCM,MC,light,28926,1.0,1.0,1,1,1,0,0,0,0,639.0,30.428571428571427,3.0,0.1428571428571428,28926.0,28926.0,11
12551,2021-11-01,494612,HCM,MC,light,45455,1.0,1.0,1,1,2,0,0,0,0,458.0,65.42857142857143,6.0,0.8571428571428571,45455.0,45455.0,11
12552,2021-12-01,494612,HCM,MC,light,59091,1.0,1.0,1,1,3,0,0,0,0,1384.0,106.46153846153848,25.0,1.9230769230769231,59091.0,59091.0,12
12553,2022-02-01,494612,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,815.0,31.346153846153847,26.0,1.0,18182.0,9091.0,2
12556,2021-10-01,495642,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,983.0,32.766666666666666,47.0,1.5666666666666669,31818.0,31818.0,10
12582,2021-12-01,496482,HCM,MC,light,63636,2.0,2.0,2,2,2,0,0,0,0,398.0,17.304347826086957,7.0,0.3043478260869565,31818.0,31818.0,12
12583,2022-01-01,496482,HCM,MC,light,27273,1.0,0.0,1,0,2,0,0,0,0,181.0,5.838709677419355,13.0,0.4193548387096774,27273.0,27273.0,1
12586,2021-12-01,497107,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,260.0,130.0,13.0,6.5,18182.0,18182.0,12
12589,2021-12-01,497720,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,352.0,44.0,22.0,2.75,27273.0,27273.0,12
12646,2021-10-01,503142,HCM,Car,light,237947,1.0,1.0,1,0,1,2,0,1,0,821.0,37.31818181818182,47.0,2.136363636363636,237947.0,237947.0,10
12665,2021-10-01,505380,HCM,MC,light,57851,2.0,2.0,2,2,2,0,0,0,0,296.0,29.6,1.0,0.1,28925.5,28925.5,10
12666,2021-10-01,505669,HCM,MC,light,68182,1.0,1.0,1,1,1,0,1,0,0,411.0,137.0,4.0,1.3333333333333333,68182.0,68182.0,10
12669,2022-01-01,506439,HCM,MC,light,9091,,,1,0,1,0,0,0,0,,,,,9091.0,,1
12670,2022-02-01,506439,HCM,MC,light,9091,,,1,0,1,0,0,0,0,,,,,9091.0,,2
12736,2021-10-01,513868,HCM,MC,light,14545,1.0,0.0,1,1,0,0,0,0,0,110.0,110.0,10.0,10.0,14545.0,14545.0,10
12737,2022-01-01,513868,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,21.0,21.0,1.0,1.0,31818.0,31818.0,1
12757,2021-10-01,517305,HCM,MC,light,36364,,,1,0,4,0,0,0,0,,,,,36364.0,,10
12758,2021-11-01,517305,HCM,MC,light,26591,,,2,0,3,0,0,0,0,,,,,13295.5,,11
12759,2021-12-01,517305,HCM,MC,light,38636,1.0,1.0,1,0,3,0,0,0,0,384.0,12.387096774193548,3.0,0.0967741935483871,38636.0,38636.0,12
12760,2022-01-01,517305,HCM,MC,light,12500,1.0,0.0,1,0,1,0,0,0,0,189.0,6.096774193548387,4.0,0.1290322580645161,12500.0,12500.0,1
12761,2022-02-01,517305,HCM,MC,light,41667,2.0,1.0,2,1,2,0,0,0,0,356.0,16.181818181818183,8.0,0.3636363636363636,20833.5,20833.5,2
12774,2022-01-01,518588,HCM,Car,light,145455,1.0,1.0,1,0,8,0,0,0,0,917.0,114.625,68.0,8.5,145455.0,145455.0,1
12804,2021-10-01,518891,HCM,MC,light,14459,1.0,1.0,1,1,0,0,0,0,0,119.0,59.5,4.0,2.0,14459.0,14459.0,10
12806,2021-10-01,520718,HN,Car,light,385606,8.0,0.0,6,0,2,4,0,0,0,2770.0,13.253588516746412,73.0,0.3492822966507176,64267.66666666666,48200.75,10
12842,2022-02-01,521931,HCM,MC,light,188872,1.0,1.0,1,2,11,0,0,0,0,1032.0,258.0,89.0,22.25,188872.0,188872.0,2
12895,2021-11-01,524697,HCM,Car,light,100000,1.0,1.0,1,1,4,0,0,0,0,473.0,26.277777777777775,18.0,1.0,100000.0,100000.0,11
12896,2021-12-01,524697,HCM,Car,light,118182,2.0,1.0,2,1,5,0,0,0,0,309.0,9.96774193548387,17.0,0.5483870967741935,59091.0,59091.0,12
12919,2022-01-01,526936,HN,MC,light,17796,1.0,1.0,1,1,0,0,0,0,0,40.0,1.5384615384615383,,,17796.0,17796.0,1
12926,2021-10-01,527265,HCM,Car,light,31621,1.0,0.0,1,0,2,0,0,0,0,297.0,19.8,15.0,1.0,31621.0,31621.0,10
12927,2021-11-01,527265,HCM,Car,light,61028,1.0,1.0,1,1,2,0,0,0,0,854.0,94.88888888888889,25.0,2.7777777777777777,61028.0,61028.0,11
12928,2022-02-01,527377,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,2
12983,2022-02-01,531445,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,649.0,32.45,24.0,1.2,27273.0,27273.0,2
13011,2021-10-01,533218,HN,Car,light,74050,3.0,1.0,2,2,2,0,0,0,0,1151.0,31.97222222222222,70.0,1.9444444444444444,37025.0,24683.33333333333,10
13012,2021-11-01,533218,HN,Car,light,215041,7.0,4.0,5,4,6,0,0,0,0,1753.0,26.164179104477608,50.0,0.746268656716418,43008.2,30720.142857142855,11
13013,2021-12-01,533218,HN,Car,light,90909,3.0,0.0,1,0,5,0,0,0,0,740.0,11.384615384615383,12.0,0.1846153846153846,90909.0,30303.0,12
13014,2022-01-01,533218,HN,Car,light,45455,2.0,1.0,2,1,1,0,0,0,0,535.0,16.21212121212121,33.0,1.0,22727.5,22727.5,1
13019,2022-01-01,533434,HN,Car,light-medium,963636,13.0,3.0,2,2,0,0,0,0,1,1139.0,4.4319066147859925,19.0,0.0739299610894941,481818.0,74125.84615384614,1
13035,2021-10-01,535599,HCM,MC,light,32727,2.0,2.0,2,2,0,0,0,0,0,79.0,19.75,12.0,3.0,16363.5,16363.5,10
13051,2021-11-01,538674,HN,MC,light,57273,1.0,1.0,1,1,0,1,0,0,0,382.0,20.105263157894736,17.0,0.894736842105263,57273.0,57273.0,11
13052,2021-10-01,539074,HCM,MC,light,509091,4.0,4.0,4,4,0,4,0,0,0,990.0,99.0,10.0,1.0,127272.75,127272.75,10
13053,2021-11-01,539074,HCM,MC,light,235455,8.0,5.0,5,5,2,3,0,0,0,3932.0,47.373493975903614,56.0,0.6746987951807228,47091.0,29431.875,11
13067,2021-10-01,540953,HCM,MC,light,17934,1.0,1.0,1,1,0,0,0,0,0,49.0,1.5806451612903225,,,17934.0,17934.0,10
13068,2022-02-01,540953,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,274.0,45.66666666666666,4.0,0.6666666666666666,16529.0,16529.0,2
13087,2021-10-01,541791,HCM,MC,light,56364,2.0,2.0,2,2,2,0,0,0,0,370.0,61.66666666666666,5.0,0.8333333333333333,28182.0,28182.0,10
13088,2021-11-01,541791,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,95.0,31.666666666666668,1.0,0.3333333333333333,18182.0,18182.0,11
13089,2021-12-01,541791,HCM,MC,light,95455,3.0,2.0,3,3,3,0,0,0,0,817.0,24.75757575757576,27.0,0.8181818181818182,31818.33333333333,31818.33333333333,12
13090,2022-01-01,541791,HCM,MC,light,50000,3.0,2.0,2,2,1,0,0,0,0,672.0,21.0,10.0,0.3125,25000.0,16666.666666666668,1
13091,2022-02-01,541791,HCM,MC,light,36364,3.0,2.0,2,2,0,0,0,0,0,290.0,15.263157894736842,15.0,0.7894736842105263,18182.0,12121.333333333334,2
13118,2021-10-01,542850,HCM,MC,light,131818,6.0,5.0,5,5,3,0,0,0,0,2006.0,20.46938775510204,89.0,0.9081632653061223,26363.6,21969.666666666668,10
13119,2021-11-01,542850,HCM,MC,light,150000,4.0,2.0,3,2,3,0,2,0,0,1391.0,32.348837209302324,57.0,1.3255813953488371,50000.0,37500.0,11
13120,2021-12-01,542850,HCM,MC,light,89091,3.0,2.0,3,2,1,1,0,0,0,327.0,8.837837837837839,15.0,0.4054054054054054,29697.0,29697.0,12
13121,2022-01-01,542850,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,55.0,55.0,8.0,8.0,18182.0,18182.0,1
13122,2022-02-01,542850,HCM,MC,light,18519,1.0,1.0,1,1,0,0,0,0,0,335.0,111.66666666666669,14.0,4.666666666666667,18519.0,18519.0,2
13124,2022-01-01,545451,HCM,MC,light,45185,1.0,1.0,1,1,2,0,0,0,0,297.0,10.241379310344827,17.0,0.586206896551724,45185.0,45185.0,1
13125,2022-02-01,545451,HCM,MC,light,73874,3.0,2.0,2,2,0,0,1,0,0,621.0,15.525,23.0,0.575,36937.0,24624.666666666668,2
13147,2022-01-01,547830,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,211.0,19.181818181818183,11.0,1.0,18182.0,18182.0,1
13148,2022-02-01,547830,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,68.0,22.666666666666668,1.0,0.3333333333333333,18182.0,18182.0,2
13179,2022-01-01,551429,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,1
13197,2021-10-01,555306,HN,MC,light,50000,3.0,3.0,3,2,1,0,0,0,0,928.0,46.4,79.0,3.95,16666.666666666668,16666.666666666668,10
13198,2021-11-01,555306,HN,MC,light,36364,3.0,2.0,2,2,0,0,0,0,0,559.0,11.18,9.0,0.18,18182.0,12121.333333333334,11
13199,2021-12-01,555306,HN,MC,light,140909,8.0,6.0,7,7,1,0,0,0,0,1854.0,21.310344827586206,61.0,0.7011494252873564,20129.85714285714,17613.625,12
13225,2021-12-01,557117,HCM,MC,light,0,1.0,1.0,1,1,1,0,0,0,0,151.0,75.5,14.0,7.0,0.0,0.0,12
13226,2022-01-01,557117,HCM,MC,light,58740,1.0,1.0,1,1,3,0,0,0,0,399.0,99.75,50.0,12.5,58740.0,58740.0,1
13227,2022-01-01,559034,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,692.0,230.66666666666663,73.0,24.33333333333333,18182.0,18182.0,1
13253,2021-11-01,562676,HCM,Car,light,45455,1.0,0.0,1,1,1,0,0,0,0,117.0,117.0,1.0,1.0,45455.0,45455.0,11
13254,2021-12-01,562676,HCM,Car,light,36364,1.0,0.0,1,0,2,0,0,0,0,1093.0,35.25806451612903,38.0,1.2258064516129032,36364.0,36364.0,12
13267,2021-10-01,563252,HCM,MC,light,29091,2.0,2.0,2,2,0,0,0,0,0,255.0,12.142857142857142,11.0,0.5238095238095238,14545.5,14545.5,10
13276,2021-12-01,566771,HCM,Car,light,63636,1.0,1.0,1,1,2,0,0,0,0,274.0,45.66666666666666,28.0,4.666666666666667,63636.0,63636.0,12
13295,2021-10-01,569470,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,344.0,172.0,27.0,13.5,27273.0,27273.0,10
13304,2021-12-01,571714,HN,MC,light,509091,4.0,4.0,4,4,0,4,0,0,0,1007.0,18.30909090909091,30.0,0.5454545454545454,127272.75,127272.75,12
13305,2022-01-01,571714,HN,MC,light,86364,1.0,0.0,1,0,0,1,0,0,0,341.0,11.0,18.0,0.5806451612903226,86364.0,86364.0,1
13306,2022-01-01,571810,HN,Car,light,0,1.0,1.0,1,1,0,0,0,0,0,310.0,18.235294117647054,21.0,1.2352941176470589,0.0,0.0,1
13310,2021-11-01,572382,HCM,MC,light,104545,1.0,1.0,1,1,0,1,0,0,0,211.0,70.33333333333333,13.0,4.333333333333333,104545.0,104545.0,11
13312,2021-10-01,573160,HN,Car,medium,1325000,12.0,6.0,11,6,26,0,5,8,0,5302.0,37.60283687943262,101.0,0.7163120567375886,120454.54545454546,110416.66666666669,10
13313,2021-11-01,573160,HN,Car,medium,1082273,10.0,7.0,10,8,30,4,0,4,0,3164.0,28.0,84.0,0.7433628318584071,108227.3,108227.3,11
13314,2021-12-01,573160,HN,Car,light-medium,873485,10.0,7.0,9,7,9,4,0,4,0,2523.0,17.4,64.0,0.4413793103448275,97053.88888888888,87348.5,12
13315,2022-01-01,573160,HN,Car,medium,1034091,12.0,8.0,12,8,9,0,0,7,0,2574.0,25.485148514851485,86.0,0.8514851485148514,86174.25,86174.25,1
13316,2022-02-01,573160,HN,Car,light,181818,6.0,2.0,5,2,9,0,0,0,0,3130.0,23.35820895522388,117.0,0.8731343283582089,36363.6,30303.0,2
13317,2021-11-01,573450,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,109.0,3.7586206896551726,5.0,0.1724137931034482,16529.0,16529.0,11
13338,2021-12-01,575543,HCM,Car,light,36364,1.0,1.0,1,0,2,0,0,0,0,244.0,16.266666666666666,2.0,0.1333333333333333,36364.0,36364.0,12
13339,2022-01-01,575543,HCM,Car,light,70000,1.0,0.0,1,0,1,1,0,0,0,362.0,11.67741935483871,1.0,0.032258064516129,70000.0,70000.0,1
13340,2022-02-01,575543,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,336.0,12.0,2.0,0.0714285714285714,18182.0,18182.0,2
13386,2022-02-01,577412,HCM,Car,light,37037,,,2,2,0,0,0,0,0,,,,,18518.5,,2
13397,2021-11-01,579396,HCM,Car,light,190909,4.0,4.0,4,3,6,0,0,0,0,3199.0,63.98,236.0,4.72,47727.25,47727.25,11
13398,2021-12-01,579396,HCM,Car,light,163636,6.0,2.0,6,2,6,0,0,0,0,2347.0,65.19444444444444,157.0,4.361111111111112,27272.666666666668,27272.666666666668,12
13399,2022-01-01,579396,HCM,Car,light,45455,1.0,1.0,1,1,1,0,0,0,0,564.0,62.66666666666666,22.0,2.4444444444444446,45455.0,45455.0,1
13400,2022-02-01,579396,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,776.0,55.42857142857143,20.0,1.4285714285714286,18182.0,18182.0,2
13413,2021-10-01,581158,HCM,MC,light,13636,1.0,0.0,1,0,1,0,0,0,0,5142.0,165.8709677419355,48.0,1.5483870967741935,13636.0,13636.0,10
13414,2021-12-01,581158,HCM,MC,light,13636,1.0,0.0,1,0,1,0,0,0,0,1731.0,55.83870967741935,10.0,0.3225806451612903,13636.0,13636.0,12
13415,2022-02-01,581158,HCM,MC,light,13636,1.0,0.0,1,0,1,0,0,0,0,654.0,23.357142857142858,8.0,0.2857142857142857,13636.0,13636.0,2
13459,2021-11-01,586129,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,40.0,40.0,13.0,13.0,18182.0,18182.0,11
13461,2021-10-01,587813,HCM,MC,light,31629,1.0,1.0,1,1,1,0,0,0,0,561.0,187.0,90.0,30.0,31629.0,31629.0,10
13494,2022-01-01,592645,HN,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,198.0,15.23076923076923,6.0,0.4615384615384615,27273.0,27273.0,1
13496,2021-10-01,592647,HCM,Car,light,21818,,,1,1,0,0,0,0,0,,,,,21818.0,,10
13497,2021-11-01,592647,HCM,MC,light,13636,,,1,0,1,0,0,0,0,,,,,13636.0,,11
13504,2021-12-01,593460,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,109.0,9.909090909090908,4.0,0.3636363636363636,18182.0,18182.0,12
13505,2022-01-01,593460,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,521.0,8.403225806451612,19.0,0.3064516129032258,18182.0,9091.0,1
13508,2021-10-01,595674,HCM,Car,light,63636,1.0,1.0,1,1,2,0,0,0,0,148.0,37.0,4.0,1.0,63636.0,63636.0,10
13509,2022-01-01,595674,HCM,Car,light,209091,1.0,1.0,1,1,10,0,0,0,0,1170.0,68.82352941176471,105.0,6.176470588235294,209091.0,209091.0,1
